step_time,reward,total_stopped,total_wait_time,average_wait_time
5.0,0.0,0,0.0,0.0
10.0,0.0,0,0.0,0.0
15.0,-0.08,4,8.0,2.0
20.0,-0.35,8,43.0,5.375
25.0,-0.18,5,61.0,12.2
30.0,-0.17000000000000004,6,78.0,13.0
35.0,0.17000000000000004,3,61.0,20.333333333333332
40.0,-0.040000000000000036,4,65.0,16.25
45.0,0.42000000000000004,3,23.0,7.666666666666667
50.0,-0.21,6,44.0,7.333333333333333
55.0,0.020000000000000018,6,42.0,7.0
60.0,-0.14999999999999997,6,57.0,9.5
65.0,-0.010000000000000009,4,58.0,14.5
70.0,-0.25,6,83.0,13.833333333333334
75.0,-0.15000000000000002,6,98.0,16.333333333333332
80.0,-0.30000000000000004,6,128.0,21.333333333333332
85.0,0.4600000000000001,2,82.0,41.0
90.0,0.29999999999999993,8,52.0,6.5
95.0,0.06,4,46.0,11.5
100.0,-0.10999999999999993,6,57.0,9.5
105.0,0.06999999999999995,2,50.0,25.0
110.0,-0.010000000000000009,4,51.0,12.75
115.0,0.39,2,12.0,6.0
120.0,-0.16999999999999998,4,29.0,7.25
125.0,-0.17000000000000004,7,46.0,6.571428571428571
130.0,-0.38999999999999996,8,85.0,10.625
135.0,0.13,4,72.0,18.0
140.0,0.04999999999999993,6,67.0,11.166666666666666
145.0,0.19000000000000006,2,48.0,24.0
150.0,0.13999999999999996,6,34.0,5.666666666666667
155.0,0.06,2,28.0,14.0
160.0,-0.07999999999999996,7,36.0,5.142857142857143
165.0,-0.08000000000000002,6,44.0,7.333333333333333
170.0,-0.23000000000000004,8,67.0,8.375
175.0,-0.08999999999999997,6,76.0,12.666666666666666
180.0,-0.33000000000000007,8,109.0,13.625
185.0,-0.07999999999999985,6,117.0,19.5
190.0,-0.20999999999999996,6,138.0,23.0
195.0,0.3899999999999999,5,99.0,19.8
200.0,0.45999999999999996,6,53.0,8.833333333333334
205.0,0.17000000000000004,3,36.0,12.0
210.0,0.04999999999999999,3,31.0,10.333333333333334
215.0,0.10999999999999999,1,20.0,20.0
220.0,-0.01999999999999999,3,22.0,7.333333333333333
225.0,0.09,2,13.0,6.5
230.0,-0.19,7,32.0,4.571428571428571
235.0,-0.02999999999999997,4,35.0,8.75
240.0,-0.09000000000000002,5,44.0,8.8
245.0,0.04999999999999999,2,39.0,19.5
250.0,-0.06,3,45.0,15.0
255.0,0.35,3,10.0,3.3333333333333335
260.0,-0.15,3,25.0,8.333333333333334
265.0,0.07999999999999999,3,17.0,5.666666666666667
270.0,-0.17999999999999997,6,35.0,5.833333333333333
275.0,-0.08000000000000002,4,43.0,10.75
280.0,-0.15999999999999998,5,59.0,11.8
285.0,-0.19000000000000006,4,78.0,19.5
290.0,-0.19999999999999996,4,98.0,24.5
295.0,0.4,2,58.0,29.0
300.0,0.42999999999999994,2,15.0,7.5
305.0,0.01999999999999999,4,13.0,3.25
310.0,-0.21999999999999997,5,35.0,7.0
315.0,-0.010000000000000009,5,36.0,7.2
320.0,-0.25,5,61.0,12.2
325.0,0.20999999999999996,3,40.0,13.333333333333334
330.0,0.040000000000000036,3,36.0,12.0
335.0,0.10999999999999999,3,25.0,8.333333333333334
340.0,-0.21999999999999997,6,47.0,7.833333333333333
345.0,0.12999999999999995,2,34.0,17.0
350.0,0.10000000000000003,3,24.0,8.0
355.0,-0.19,4,43.0,10.75
360.0,0.26,0,17.0,0.0
365.0,0.17,0,0.0,0.0
370.0,-0.08,2,8.0,4.0
375.0,-0.15000000000000002,5,23.0,4.6
380.0,-0.04000000000000001,4,27.0,6.75
385.0,-0.15999999999999998,6,43.0,7.166666666666667
390.0,-0.010000000000000009,4,44.0,11.0
395.0,-0.24000000000000005,6,68.0,11.333333333333334
400.0,-0.21999999999999997,6,90.0,15.0
405.0,-0.29999999999999993,6,120.0,20.0
410.0,0.3999999999999999,3,80.0,26.666666666666668
415.0,0.5900000000000001,5,21.0,4.2
420.0,-0.07999999999999999,4,29.0,7.25
425.0,-0.16000000000000003,6,45.0,7.5
430.0,-0.03999999999999998,4,49.0,12.25
435.0,-0.07999999999999996,4,57.0,14.25
440.0,0.27999999999999997,0,29.0,0.0
445.0,0.27999999999999997,1,1.0,1.0
450.0,-0.13999999999999999,4,15.0,3.75
455.0,-0.19000000000000003,4,34.0,8.5
460.0,-0.03999999999999998,4,38.0,9.5
465.0,-0.19999999999999996,4,58.0,14.5
470.0,0.05999999999999994,2,52.0,26.0
475.0,-0.16000000000000003,4,68.0,17.0
480.0,0.49000000000000005,2,19.0,9.5
485.0,-0.24,7,43.0,6.142857142857143
490.0,0.0,6,43.0,7.166666666666667
495.0,-0.15999999999999998,6,59.0,9.833333333333334
500.0,-0.09000000000000008,4,68.0,17.0
505.0,-0.16999999999999993,4,85.0,21.25
510.0,0.31999999999999995,2,53.0,26.5
515.0,0.36,2,17.0,8.5
520.0,0.07,4,10.0,2.5
525.0,-0.33999999999999997,7,44.0,6.285714285714286
