step_time,reward,total_stopped,total_wait_time,average_wait_time
5.0,0.0,0,0.0,0.0
10.0,0.0,0,0.0,0.0
15.0,-0.04,2,4.0,2.0
20.0,-0.34,9,38.0,4.222222222222222
25.0,-0.47,10,85.0,8.5
30.0,-0.19000000000000006,6,104.0,17.333333333333332
35.0,-0.08999999999999986,6,113.0,18.833333333333332
40.0,-0.31000000000000005,7,144.0,20.571428571428573
45.0,-0.29000000000000004,6,173.0,28.833333333333332
50.0,-0.3799999999999999,8,211.0,26.375
55.0,-0.41999999999999993,10,253.0,25.3
60.0,-0.5,10,303.0,30.3
65.0,-0.5500000000000003,12,358.0,29.833333333333332
70.0,-0.5999999999999996,12,418.0,34.833333333333336
75.0,-0.35000000000000053,10,453.0,45.3
80.0,-0.5899999999999999,12,512.0,42.666666666666664
85.0,-0.45999999999999996,13,558.0,42.92307692307692
90.0,-0.8700000000000001,18,645.0,35.833333333333336
95.0,-0.7000000000000002,16,715.0,44.6875
100.0,-0.8699999999999992,18,802.0,44.55555555555556
105.0,-0.9000000000000004,18,892.0,49.55555555555556
110.0,-0.9299999999999997,20,985.0,49.25
115.0,-1.0,20,1085.0,54.25
120.0,-1.120000000000001,25,1197.0,47.88
125.0,-0.6799999999999997,21,1265.0,60.23809523809524
130.0,-0.5600000000000005,20,1321.0,66.05
135.0,-0.9899999999999984,20,1420.0,71.0
140.0,-1.0200000000000014,21,1522.0,72.47619047619048
145.0,-1.049999999999999,21,1627.0,77.47619047619048
150.0,-1.0899999999999999,23,1736.0,75.47826086956522
155.0,-0.9200000000000017,22,1828.0,83.0909090909091
160.0,-1.2199999999999989,28,1950.0,69.64285714285714
165.0,1.6400000000000006,22,1786.0,81.18181818181819
170.0,4.33,15,1353.0,90.2
175.0,-0.3000000000000007,10,1383.0,138.3
180.0,-0.7300000000000004,20,1456.0,72.8
185.0,-0.7699999999999996,20,1533.0,76.65
190.0,-0.9000000000000004,21,1623.0,77.28571428571429
195.0,-1.1600000000000001,24,1739.0,72.45833333333333
200.0,-1.2100000000000009,25,1860.0,74.4
205.0,-1.2899999999999991,26,1989.0,76.5
210.0,-1.3099999999999987,27,2120.0,78.51851851851852
215.0,-1.379999999999999,28,2258.0,80.64285714285714
220.0,-1.4400000000000013,30,2402.0,80.06666666666666
225.0,-1.5199999999999996,32,2554.0,79.8125
230.0,-1.6700000000000017,35,2721.0,77.74285714285715
235.0,-1.8699999999999974,38,2908.0,76.52631578947368
240.0,-1.9100000000000001,39,3099.0,79.46153846153847
245.0,-1.0300000000000047,34,3202.0,94.17647058823529
250.0,-0.3499999999999943,30,3237.0,107.9
255.0,-1.5700000000000003,33,3394.0,102.84848484848484
260.0,-1.7700000000000031,38,3571.0,93.97368421052632
265.0,-2.0600000000000023,42,3777.0,89.92857142857143
270.0,-2.1099999999999994,43,3988.0,92.74418604651163
275.0,-2.1999999999999957,44,4208.0,95.63636363636364
280.0,-1.3000000000000043,38,4338.0,114.15789473684211
285.0,-0.7299999999999969,34,4411.0,129.73529411764707
290.0,-1.0200000000000031,35,4513.0,128.94285714285715
295.0,-1.75,38,4688.0,123.36842105263158
300.0,-1.9799999999999969,41,4886.0,119.17073170731707
305.0,-1.8699999999999974,40,5073.0,126.825
310.0,-1.990000000000002,40,5272.0,131.8
315.0,-2.0,40,5472.0,136.8
320.0,-2.0,40,5672.0,141.8
325.0,-2.020000000000003,41,5874.0,143.26829268292684
330.0,-2.1400000000000006,44,6088.0,138.36363636363637
335.0,-2.3499999999999943,48,6323.0,131.72916666666666
340.0,-2.3999999999999986,48,6563.0,136.72916666666666
345.0,-1.9399999999999977,44,6757.0,153.5681818181818
350.0,-1.970000000000013,44,6954.0,158.04545454545453
355.0,3.6300000000000097,42,6591.0,156.92857142857142
360.0,8.599999999999994,32,5731.0,179.09375
365.0,11.480000000000004,29,4583.0,158.0344827586207
370.0,-0.8800000000000026,20,4671.0,233.55
375.0,-0.9200000000000017,25,4763.0,190.52
380.0,-0.8599999999999994,26,4849.0,186.5
385.0,-1.1400000000000006,32,4963.0,155.09375
390.0,-1.7399999999999949,36,5137.0,142.69444444444446
395.0,-1.8300000000000054,38,5320.0,140.0
400.0,2.6000000000000014,33,5060.0,153.33333333333334
405.0,6.329999999999998,28,4427.0,158.10714285714286
410.0,2.230000000000004,22,4204.0,191.0909090909091
415.0,-1.0399999999999991,22,4308.0,195.8181818181818
420.0,-1.4200000000000017,32,4450.0,139.0625
425.0,-1.0900000000000034,34,4559.0,134.08823529411765
430.0,-1.029999999999994,32,4662.0,145.6875
435.0,-1.5800000000000054,33,4820.0,146.06060606060606
440.0,-1.7299999999999969,35,4993.0,142.65714285714284
445.0,-1.9600000000000009,41,5189.0,126.5609756097561
450.0,-2.1300000000000026,43,5402.0,125.62790697674419
455.0,-2.1599999999999966,44,5618.0,127.68181818181819
460.0,-2.240000000000002,45,5842.0,129.82222222222222
465.0,-2.259999999999998,46,6068.0,131.91304347826087
