step_time,reward,total_stopped,total_wait_time,average_wait_time
5.0,0.0,0,0.0,0.0
10.0,0.0,0,0.0,0.0
15.0,-0.06,4,6.0,1.5
20.0,-0.4,9,46.0,5.111111111111111
25.0,-0.21000000000000002,6,67.0,11.166666666666666
30.0,-0.31999999999999995,9,99.0,11.0
35.0,-0.49,11,148.0,13.454545454545455
40.0,-0.6099999999999999,13,209.0,16.076923076923077
45.0,-0.6800000000000002,15,277.0,18.466666666666665
50.0,-0.79,17,356.0,20.941176470588236
55.0,-0.8800000000000003,19,444.0,23.36842105263158
60.0,0.010000000000000675,13,443.0,34.07692307692308
65.0,0.8299999999999996,10,360.0,36.0
70.0,0.8300000000000001,6,277.0,46.166666666666664
75.0,1.18,8,159.0,19.875
80.0,0.20000000000000018,4,139.0,34.75
85.0,0.2699999999999998,6,112.0,18.666666666666668
90.0,-0.44999999999999996,12,157.0,13.083333333333334
95.0,-0.6799999999999999,14,225.0,16.071428571428573
100.0,-0.6000000000000001,14,285.0,20.357142857142858
105.0,-0.6299999999999999,14,348.0,24.857142857142858
110.0,-0.81,18,429.0,23.833333333333332
115.0,-0.9000000000000004,18,519.0,28.833333333333332
120.0,-0.7399999999999993,18,593.0,32.94444444444444
125.0,-0.9900000000000002,22,692.0,31.454545454545453
130.0,0.4399999999999995,16,648.0,40.5
135.0,1.54,8,494.0,61.75
140.0,0.45999999999999996,10,448.0,44.8
145.0,-0.5999999999999996,14,508.0,36.285714285714285
150.0,0.08999999999999986,13,499.0,38.38461538461539
155.0,0.5700000000000003,9,442.0,49.111111111111114
160.0,-0.6299999999999999,16,505.0,31.5625
165.0,-1.0300000000000002,21,608.0,28.952380952380953
170.0,-0.6299999999999999,19,671.0,35.31578947368421
175.0,-0.4299999999999997,17,714.0,42.0
180.0,-0.33000000000000007,13,747.0,57.46153846153846
185.0,-0.20999999999999996,14,768.0,54.857142857142854
190.0,-0.5300000000000011,13,821.0,63.15384615384615
195.0,-0.7899999999999991,17,900.0,52.94117647058823
200.0,-0.7400000000000002,16,974.0,60.875
205.0,-0.7999999999999989,16,1054.0,65.875
210.0,-0.8100000000000005,17,1135.0,66.76470588235294
215.0,-0.9000000000000004,18,1225.0,68.05555555555556
220.0,-0.6899999999999995,16,1294.0,80.875
225.0,-0.8800000000000008,18,1382.0,76.77777777777777
230.0,-1.0399999999999991,22,1486.0,67.54545454545455
235.0,-1.2899999999999991,26,1615.0,62.11538461538461
240.0,-1.3000000000000007,26,1745.0,67.11538461538461
245.0,-1.4000000000000021,28,1885.0,67.32142857142857
250.0,-1.3999999999999986,28,2025.0,72.32142857142857
255.0,1.9600000000000009,24,1829.0,76.20833333333333
260.0,5.0699999999999985,15,1322.0,88.13333333333334
265.0,2.880000000000001,8,1034.0,129.25
270.0,0.6799999999999997,11,966.0,87.81818181818181
275.0,1.42,17,824.0,48.470588235294116
280.0,2.8200000000000003,12,542.0,45.166666666666664
285.0,0.5800000000000001,10,484.0,48.4
290.0,-0.28000000000000025,15,512.0,34.13333333333333
295.0,0.4500000000000002,15,467.0,31.133333333333333
300.0,0.8900000000000001,13,378.0,29.076923076923077
305.0,-0.6600000000000006,18,444.0,24.666666666666668
310.0,-0.9899999999999993,22,543.0,24.681818181818183
315.0,-1.13,23,656.0,28.52173913043478
320.0,-1.1700000000000008,25,773.0,30.92
325.0,-0.5099999999999998,19,824.0,43.36842105263158
330.0,-0.14000000000000057,21,838.0,39.904761904761905
335.0,0.660000000000001,16,772.0,48.25
340.0,2.05,12,567.0,47.25
345.0,0.009999999999999787,9,566.0,62.888888888888886
350.0,-0.6099999999999994,17,627.0,36.88235294117647
355.0,-0.020000000000000462,16,629.0,39.3125
360.0,0.6200000000000001,10,567.0,56.7
365.0,-0.2599999999999998,14,593.0,42.357142857142854
370.0,-0.8399999999999999,18,677.0,37.611111111111114
375.0,-0.6300000000000008,18,740.0,41.111111111111114
380.0,-0.5800000000000001,19,798.0,42.0
385.0,0.22000000000000064,18,776.0,43.111111111111114
390.0,0.8999999999999995,13,686.0,52.76923076923077
395.0,-0.40999999999999925,12,727.0,60.583333333333336
400.0,-0.5800000000000001,17,785.0,46.1764705882353
405.0,-0.0600000000000005,11,791.0,71.9090909090909
410.0,0.15000000000000036,12,776.0,64.66666666666667
415.0,-0.5500000000000007,15,831.0,55.4
420.0,-0.7999999999999989,16,911.0,56.9375
425.0,0.16999999999999993,12,894.0,74.5
430.0,0.3899999999999988,13,855.0,65.76923076923077
435.0,-0.11999999999999922,9,867.0,96.33333333333333
440.0,-0.040000000000000924,10,871.0,87.1
445.0,-0.48999999999999844,11,920.0,83.63636363636364
450.0,-0.75,16,995.0,62.1875
455.0,-0.620000000000001,14,1057.0,75.5
460.0,-0.7899999999999991,16,1136.0,71.0
465.0,-0.8300000000000001,18,1219.0,67.72222222222223
470.0,-0.9100000000000001,19,1310.0,68.94736842105263
475.0,3.9299999999999997,16,917.0,57.3125
480.0,4.78,14,439.0,31.357142857142858
