step_time,reward,total_stopped,total_wait_time,average_wait_time
5.0,0.0,0,0.0,0.0
10.0,0.0,0,0.0,0.0
15.0,-0.03,3,3.0,1.0
20.0,-0.38,8,41.0,5.125
25.0,-0.22000000000000003,8,63.0,7.875
30.0,-0.4999999999999999,10,113.0,11.3
35.0,-0.06000000000000005,6,119.0,19.833333333333332
40.0,0.2799999999999999,6,91.0,15.166666666666666
45.0,0.41000000000000003,0,50.0,0.0
50.0,0.4,2,10.0,5.0
55.0,-0.18999999999999997,4,29.0,7.25
60.0,-0.26000000000000006,6,55.0,9.166666666666666
65.0,-0.3999999999999999,10,95.0,9.5
70.0,-0.5,10,145.0,14.5
75.0,0.11999999999999988,7,133.0,19.0
80.0,0.26,6,107.0,17.833333333333332
85.0,0.45000000000000007,0,62.0,0.0
90.0,0.42,8,20.0,2.5
95.0,-0.26999999999999996,6,47.0,7.833333333333333
100.0,-0.30000000000000004,10,77.0,7.7
105.0,-0.14,8,91.0,11.375
110.0,-0.47999999999999987,10,139.0,13.9
115.0,0.04999999999999982,6,134.0,22.333333333333332
120.0,0.16000000000000014,6,118.0,19.666666666666668
125.0,0.20999999999999996,7,97.0,13.857142857142858
130.0,0.41999999999999993,8,55.0,6.875
135.0,-0.19999999999999996,8,75.0,9.375
140.0,-0.28,10,103.0,10.3
145.0,-0.51,11,154.0,14.0
150.0,-0.6600000000000001,14,220.0,15.714285714285714
155.0,0.0,8,220.0,27.5
160.0,0.42000000000000015,12,178.0,14.833333333333334
165.0,0.0,12,178.0,14.833333333333334
170.0,0.44999999999999996,12,133.0,11.083333333333334
175.0,-0.10999999999999988,10,144.0,14.4
180.0,-0.27,12,171.0,14.25
185.0,-0.15000000000000013,12,186.0,15.5
190.0,-0.6599999999999999,14,252.0,18.0
195.0,0.1299999999999999,12,239.0,19.916666666666668
200.0,0.9300000000000002,10,146.0,14.6
205.0,0.17999999999999994,6,128.0,21.333333333333332
210.0,0.22999999999999998,9,105.0,11.666666666666666
215.0,-0.030000000000000027,6,108.0,18.0
220.0,-0.040000000000000036,10,112.0,11.2
225.0,-0.5,10,162.0,16.2
230.0,-0.5499999999999998,14,217.0,15.5
235.0,-0.010000000000000231,12,218.0,18.166666666666668
240.0,0.6200000000000001,10,156.0,15.6
245.0,0.45999999999999996,4,110.0,27.5
250.0,0.010000000000000009,8,109.0,13.625
255.0,0.020000000000000018,8,107.0,13.375
260.0,0.020000000000000018,9,105.0,11.666666666666666
265.0,-0.51,11,156.0,14.181818181818182
270.0,-0.6999999999999997,16,226.0,14.125
275.0,-0.10000000000000009,12,236.0,19.666666666666668
280.0,0.5099999999999998,10,185.0,18.5
285.0,0.51,4,134.0,33.5
290.0,0.09000000000000008,8,125.0,15.625
295.0,0.1399999999999999,6,111.0,18.5
300.0,0.21000000000000008,6,90.0,15.0
305.0,-0.4600000000000001,11,136.0,12.363636363636363
310.0,-0.5499999999999998,11,191.0,17.363636363636363
315.0,0.06999999999999984,9,184.0,20.444444444444443
320.0,0.75,5,109.0,21.8
325.0,0.22000000000000008,3,87.0,29.0
330.0,-0.08999999999999997,7,96.0,13.714285714285714
335.0,-0.13000000000000012,8,109.0,13.625
340.0,-0.45999999999999996,10,155.0,15.5
345.0,-0.5799999999999998,12,213.0,17.75
350.0,-0.6400000000000001,14,277.0,19.785714285714285
355.0,0.22999999999999998,10,254.0,25.4
360.0,0.96,4,158.0,39.5
365.0,0.30000000000000004,4,128.0,32.0
370.0,-0.040000000000000036,8,132.0,16.5
375.0,-0.52,13,184.0,14.153846153846153
380.0,-0.6500000000000001,13,249.0,19.153846153846153
385.0,-0.48,13,297.0,22.846153846153847
390.0,-0.7399999999999998,15,371.0,24.733333333333334
395.0,0.3799999999999999,11,333.0,30.272727272727273
400.0,1.21,5,212.0,42.4
405.0,0.2200000000000002,4,190.0,47.5
410.0,-0.050000000000000044,10,195.0,19.5
415.0,-0.5200000000000002,11,247.0,22.454545454545453
420.0,-0.5899999999999999,12,306.0,25.5
425.0,-0.71,16,377.0,23.5625
430.0,-0.8000000000000003,16,457.0,28.5625
435.0,0.41000000000000014,14,416.0,29.714285714285715
440.0,2.21,6,195.0,32.5
445.0,0.29000000000000004,2,166.0,83.0
450.0,-0.20000000000000018,13,186.0,14.307692307692308
455.0,-0.5700000000000001,14,243.0,17.357142857142858
460.0,-0.69,16,312.0,19.5
465.0,-0.43999999999999995,15,356.0,23.733333333333334
470.0,-0.81,17,437.0,25.705882352941178
475.0,0.3100000000000005,13,406.0,31.23076923076923
480.0,1.3599999999999994,5,270.0,54.0
485.0,0.20999999999999996,5,249.0,49.8
490.0,-0.20999999999999996,14,270.0,19.285714285714285
495.0,-0.5599999999999996,15,326.0,21.733333333333334
500.0,-0.5700000000000003,15,383.0,25.533333333333335
505.0,-0.7699999999999996,16,460.0,28.75
510.0,-0.9400000000000004,19,554.0,29.157894736842106
515.0,0.4299999999999997,15,511.0,34.06666666666667
