step_time,reward,total_stopped,total_wait_time,average_wait_time
5.0,0.0,0,0.0,0.0
10.0,0.0,0,0.0,0.0
15.0,-0.02,1,2.0,2.0
20.0,-0.39999999999999997,9,42.0,4.666666666666667
25.0,-0.22000000000000003,7,64.0,9.142857142857142
30.0,-0.28,9,92.0,10.222222222222221
35.0,-0.04999999999999993,7,97.0,13.857142857142858
40.0,-0.49,11,146.0,13.272727272727273
45.0,0.040000000000000036,7,142.0,20.285714285714285
50.0,0.4999999999999999,8,92.0,11.5
55.0,0.29000000000000004,4,63.0,15.75
60.0,0.08999999999999997,7,54.0,7.714285714285714
65.0,-0.029999999999999916,6,57.0,9.5
70.0,-0.13,7,70.0,10.0
75.0,-0.40000000000000013,10,110.0,11.0
80.0,-0.5499999999999998,11,165.0,15.0
85.0,0.07999999999999985,10,157.0,15.7
90.0,0.21999999999999997,12,135.0,11.25
95.0,0.10000000000000009,7,125.0,17.857142857142858
100.0,0.1399999999999999,10,111.0,11.1
105.0,-0.09999999999999987,9,121.0,13.444444444444445
110.0,-0.18999999999999995,11,140.0,12.727272727272727
115.0,-0.07000000000000006,12,147.0,12.25
120.0,-0.6100000000000001,13,208.0,16.0
125.0,-0.020000000000000018,12,210.0,17.5
130.0,0.52,10,158.0,15.8
135.0,0.1100000000000001,8,147.0,18.375
140.0,0.3999999999999999,9,107.0,11.88888888888889
145.0,0.050000000000000044,6,102.0,17.0
150.0,-0.10000000000000009,10,112.0,11.2
155.0,-0.5,10,162.0,16.2
160.0,-0.6799999999999997,17,230.0,13.529411764705882
165.0,-0.07000000000000028,12,237.0,19.75
170.0,0.44000000000000017,11,193.0,17.545454545454547
175.0,0.3799999999999999,7,155.0,22.142857142857142
180.0,0.26,9,129.0,14.333333333333334
185.0,0.1100000000000001,8,118.0,14.75
190.0,0.040000000000000036,10,114.0,11.4
195.0,-0.55,12,169.0,14.083333333333334
200.0,-0.77,17,246.0,14.470588235294118
205.0,-0.14000000000000012,13,260.0,20.0
210.0,0.3700000000000001,11,223.0,20.272727272727273
215.0,0.3699999999999999,7,186.0,26.571428571428573
220.0,0.3800000000000001,10,148.0,14.8
225.0,0.050000000000000044,9,143.0,15.88888888888889
230.0,0.030000000000000027,11,140.0,12.727272727272727
235.0,-0.6499999999999999,13,205.0,15.76923076923077
240.0,-0.6700000000000004,15,272.0,18.133333333333333
245.0,-0.009999999999999787,11,273.0,24.818181818181817
250.0,0.7000000000000002,7,203.0,29.0
255.0,0.5599999999999998,5,147.0,29.4
260.0,0.69,7,78.0,11.142857142857142
265.0,-0.3899999999999999,9,117.0,13.0
270.0,-0.56,13,173.0,13.307692307692308
275.0,-0.6499999999999999,13,238.0,18.307692307692307
280.0,-0.7400000000000002,16,312.0,19.5
285.0,0.08000000000000007,11,304.0,27.636363636363637
290.0,0.9199999999999999,8,212.0,26.5
295.0,0.7000000000000002,3,142.0,47.333333333333336
300.0,0.8099999999999999,5,61.0,12.2
305.0,-0.45000000000000007,11,106.0,9.636363636363637
310.0,-0.5699999999999998,12,163.0,13.583333333333334
315.0,-0.41999999999999993,14,205.0,14.642857142857142
320.0,-0.7000000000000002,14,275.0,19.642857142857142
325.0,0.08000000000000007,12,267.0,22.25
330.0,0.71,7,196.0,28.0
335.0,0.33000000000000007,5,163.0,32.6
340.0,0.44999999999999996,9,118.0,13.11111111111111
345.0,-0.3500000000000001,10,153.0,15.3
350.0,-0.4999999999999998,12,203.0,16.916666666666668
355.0,-0.7100000000000004,15,274.0,18.266666666666666
360.0,-0.7599999999999998,16,350.0,21.875
365.0,0.16999999999999993,13,333.0,25.615384615384617
370.0,1.29,6,204.0,34.0
375.0,0.29000000000000004,5,175.0,35.0
380.0,0.27,13,148.0,11.384615384615385
385.0,-0.44999999999999996,11,193.0,17.545454545454547
390.0,-0.5600000000000003,14,249.0,17.785714285714285
395.0,-0.36999999999999966,14,286.0,20.428571428571427
400.0,-0.7200000000000002,15,358.0,23.866666666666667
405.0,0.27,12,331.0,27.583333333333332
410.0,1.1600000000000001,6,215.0,35.833333333333336
415.0,0.41999999999999993,7,173.0,24.714285714285715
420.0,-0.07000000000000006,11,180.0,16.363636363636363
425.0,-0.3800000000000001,12,218.0,18.166666666666668
430.0,-0.3999999999999999,12,258.0,21.5
435.0,-0.6499999999999999,16,323.0,20.1875
440.0,-0.8000000000000003,16,403.0,25.1875
445.0,0.33000000000000007,13,370.0,28.46153846153846
450.0,1.08,12,262.0,21.833333333333332
455.0,-0.040000000000000036,9,266.0,29.555555555555557
460.0,-0.22999999999999998,14,289.0,20.642857142857142
465.0,-0.3899999999999997,14,328.0,23.428571428571427
470.0,-0.4400000000000004,15,372.0,24.8
475.0,-0.2899999999999996,16,401.0,25.0625
480.0,-0.8500000000000005,17,486.0,28.58823529411765
485.0,0.28000000000000025,19,458.0,24.105263157894736
490.0,1.65,9,293.0,32.55555555555556
495.0,0.5100000000000002,6,242.0,40.333333333333336
