step_time,reward,total_stopped,total_wait_time,average_wait_time
5.0,0.0,0,0.0,0.0
10.0,0.0,0,0.0,0.0
15.0,-0.07,5,7.0,1.4
20.0,-0.31,7,38.0,5.428571428571429
25.0,-0.39,9,77.0,8.555555555555555
30.0,-0.54,11,131.0,11.909090909090908
35.0,-0.5699999999999998,13,188.0,14.461538461538462
40.0,-0.6800000000000002,15,256.0,17.066666666666666
45.0,-0.81,17,337.0,19.823529411764707
50.0,-0.8499999999999996,17,422.0,24.823529411764707
55.0,-0.9900000000000002,21,521.0,24.80952380952381
60.0,-1.0599999999999996,22,627.0,28.5
65.0,-1.1900000000000004,25,746.0,29.84
70.0,-1.2500000000000009,25,871.0,34.84
75.0,-1.379999999999999,29,1009.0,34.793103448275865
80.0,-1.4499999999999993,29,1154.0,39.793103448275865
85.0,-1.5700000000000003,34,1311.0,38.55882352941177
90.0,-1.7400000000000002,35,1485.0,42.42857142857143
95.0,-1.8100000000000005,38,1666.0,43.8421052631579
100.0,-1.9499999999999993,39,1861.0,47.717948717948715
105.0,-2.0199999999999996,41,2063.0,50.31707317073171
110.0,-0.120000000000001,37,2075.0,56.08108108108108
115.0,1.4100000000000001,31,1934.0,62.38709677419355
120.0,-1.4499999999999993,31,2079.0,67.06451612903226
125.0,-1.740000000000002,39,2253.0,57.76923076923077
130.0,-0.5700000000000003,37,2310.0,62.432432432432435
135.0,0.41000000000000014,31,2269.0,73.19354838709677
140.0,-0.7899999999999991,31,2348.0,75.74193548387096
145.0,-1.8200000000000003,39,2530.0,64.87179487179488
150.0,0.6900000000000013,37,2461.0,66.51351351351352
155.0,3.3299999999999983,29,2128.0,73.37931034482759
160.0,4.77,30,1651.0,55.03333333333333
165.0,1.7500000000000018,19,1476.0,77.6842105263158
170.0,0.5800000000000001,26,1418.0,54.53846153846154
175.0,-1.4299999999999997,31,1561.0,50.354838709677416
180.0,-1.8500000000000014,40,1746.0,43.65
185.0,-2.1899999999999977,45,1965.0,43.666666666666664
190.0,-2.280000000000001,47,2193.0,46.659574468085104
195.0,-2.469999999999999,53,2440.0,46.0377358490566
200.0,-2.650000000000002,53,2705.0,51.0377358490566
205.0,-0.16999999999999815,51,2722.0,53.372549019607845
210.0,3.0199999999999996,41,2420.0,59.02439024390244
215.0,-0.879999999999999,36,2508.0,69.66666666666667
220.0,-1.7700000000000031,36,2685.0,74.58333333333333
225.0,0.3100000000000023,36,2654.0,73.72222222222223
230.0,1.7699999999999996,39,2477.0,63.51282051282051
235.0,0.21999999999999886,34,2455.0,72.20588235294117
240.0,1.8200000000000003,33,2273.0,68.87878787878788
245.0,2.1799999999999997,33,2055.0,62.27272727272727
250.0,0.370000000000001,30,2018.0,67.26666666666667
255.0,3.4400000000000013,28,1674.0,59.785714285714285
260.0,-0.07000000000000028,22,1681.0,76.4090909090909
265.0,0.6600000000000001,29,1615.0,55.689655172413794
270.0,0.129999999999999,32,1602.0,50.0625
275.0,-0.16000000000000014,33,1618.0,49.03030303030303
280.0,0.8399999999999999,27,1534.0,56.81481481481482
285.0,1.0899999999999999,27,1425.0,52.77777777777778
290.0,3.1400000000000006,21,1111.0,52.904761904761905
295.0,2.7799999999999994,29,833.0,28.724137931034484
300.0,-0.4800000000000004,31,881.0,28.419354838709676
305.0,-1.6999999999999993,35,1051.0,30.02857142857143
310.0,-1.7799999999999994,37,1229.0,33.21621621621622
315.0,-1.950000000000001,39,1424.0,36.51282051282051
320.0,-1.9700000000000006,41,1621.0,39.53658536585366
325.0,-2.129999999999999,43,1834.0,42.651162790697676
330.0,-0.370000000000001,39,1871.0,47.97435897435897
335.0,0.9499999999999993,31,1776.0,57.29032258064516
340.0,-1.4100000000000001,31,1917.0,61.83870967741935
345.0,-1.6499999999999986,35,2082.0,59.48571428571429
350.0,-2.0199999999999996,43,2284.0,53.116279069767444
355.0,-0.7699999999999996,41,2361.0,57.58536585365854
360.0,0.5899999999999999,35,2302.0,65.77142857142857
365.0,0.5399999999999991,29,2248.0,77.51724137931035
370.0,2.469999999999999,25,2001.0,80.04
375.0,3.770000000000003,27,1624.0,60.148148148148145
380.0,-1.2000000000000028,24,1744.0,72.66666666666667
385.0,-1.3499999999999979,31,1879.0,60.61290322580645
390.0,0.0,31,1879.0,60.61290322580645
395.0,2.1899999999999977,30,1660.0,55.333333333333336
400.0,2.110000000000001,22,1449.0,65.86363636363636
405.0,1.2200000000000006,26,1327.0,51.03846153846154
410.0,-0.46000000000000085,30,1373.0,45.766666666666666
415.0,0.13000000000000078,28,1360.0,48.57142857142857
420.0,0.7400000000000002,26,1286.0,49.46153846153846
425.0,2.6099999999999994,22,1025.0,46.59090909090909
430.0,-0.39000000000000057,17,1064.0,62.588235294117645
435.0,0.0600000000000005,14,1058.0,75.57142857142857
440.0,1.0899999999999999,17,949.0,55.8235294117647
445.0,2.0300000000000002,18,746.0,41.44444444444444
450.0,-0.46999999999999975,16,793.0,49.5625
455.0,-0.15000000000000036,20,808.0,40.4
