step_time,reward,total_stopped,total_wait_time,average_wait_time
5.0,0.0,0,0.0,0.0
10.0,0.0,0,0.0,0.0
15.0,-0.06,5,6.0,1.2
20.0,-0.41,9,47.0,5.222222222222222
25.0,-0.22999999999999998,8,70.0,8.75
30.0,-0.54,11,124.0,11.272727272727273
35.0,-0.3899999999999999,10,163.0,16.3
40.0,-0.5500000000000003,11,218.0,19.818181818181817
45.0,-0.5899999999999999,13,277.0,21.307692307692307
50.0,0.10999999999999988,9,266.0,29.555555555555557
55.0,0.11000000000000032,12,255.0,21.25
60.0,-0.6000000000000001,12,315.0,26.25
65.0,-0.73,16,388.0,24.25
70.0,-0.7999999999999998,16,468.0,29.25
75.0,-0.9000000000000004,20,558.0,27.9
80.0,-1.0,20,658.0,32.9
85.0,0.4299999999999997,16,615.0,38.4375
90.0,1.9700000000000006,14,418.0,29.857142857142858
95.0,1.2299999999999995,13,295.0,22.692307692307693
100.0,-0.08999999999999986,15,304.0,20.266666666666666
105.0,-0.6800000000000002,15,372.0,24.8
110.0,-0.81,17,453.0,26.647058823529413
115.0,-0.8499999999999996,17,538.0,31.647058823529413
120.0,-0.8700000000000001,18,625.0,34.72222222222222
125.0,-1.0499999999999998,23,730.0,31.73913043478261
130.0,-1.1499999999999995,23,845.0,36.73913043478261
135.0,-1.2300000000000004,25,968.0,38.72
140.0,-1.25,25,1093.0,43.72
145.0,-1.3100000000000005,27,1224.0,45.333333333333336
150.0,-1.3499999999999996,27,1359.0,50.333333333333336
155.0,-1.3900000000000006,29,1498.0,51.6551724137931
160.0,-1.620000000000001,35,1660.0,47.42857142857143
165.0,-1.759999999999998,36,1836.0,51.0
170.0,-0.15000000000000213,33,1851.0,56.09090909090909
175.0,-1.5299999999999976,35,2004.0,57.25714285714286
180.0,-1.6300000000000026,35,2167.0,61.91428571428571
185.0,-1.75,35,2342.0,66.91428571428571
190.0,-1.8499999999999979,40,2527.0,63.175
195.0,-2.1000000000000014,43,2737.0,63.651162790697676
200.0,-2.1899999999999977,45,2956.0,65.68888888888888
205.0,0.08999999999999986,41,2947.0,71.8780487804878
210.0,2.169999999999998,34,2730.0,80.29411764705883
215.0,1.870000000000001,35,2543.0,72.65714285714286
220.0,-1.1000000000000014,37,2653.0,71.70270270270271
225.0,-1.9100000000000001,39,2844.0,72.92307692307692
230.0,-1.9800000000000004,41,3042.0,74.1951219512195
235.0,-2.1599999999999966,45,3258.0,72.4
240.0,1.4299999999999997,41,3115.0,75.97560975609755
245.0,4.84,33,2631.0,79.72727272727273
250.0,6.919999999999998,26,1939.0,74.57692307692308
255.0,0.28999999999999915,14,1910.0,136.42857142857142
260.0,1.4200000000000017,10,1768.0,176.8
265.0,2.3499999999999996,12,1533.0,127.75
270.0,4.5600000000000005,19,1077.0,56.68421052631579
275.0,2.2699999999999996,20,850.0,42.5
280.0,2.0300000000000002,18,647.0,35.94444444444444
285.0,0.9399999999999995,14,553.0,39.5
290.0,0.8799999999999999,13,465.0,35.76923076923077
295.0,0.22000000000000064,17,443.0,26.058823529411764
300.0,0.040000000000000036,15,439.0,29.266666666666666
305.0,0.27999999999999936,15,411.0,27.4
310.0,-0.1899999999999995,16,430.0,26.875
315.0,-0.8100000000000005,18,511.0,28.38888888888889
320.0,-0.8999999999999995,18,601.0,33.388888888888886
325.0,-0.9900000000000002,20,700.0,35.0
330.0,-1.0099999999999998,21,801.0,38.142857142857146
335.0,-0.25,17,826.0,48.588235294117645
340.0,0.16999999999999993,18,809.0,44.94444444444444
345.0,-0.8200000000000003,19,891.0,46.89473684210526
350.0,-1.0600000000000005,22,997.0,45.31818181818182
355.0,0.7000000000000011,18,927.0,51.5
360.0,2.5699999999999994,12,670.0,55.833333333333336
365.0,-0.16000000000000014,15,686.0,45.733333333333334
370.0,-0.8899999999999997,18,775.0,43.05555555555556
375.0,-0.1299999999999999,21,788.0,37.523809523809526
380.0,0.4399999999999995,16,744.0,46.5
385.0,-0.33999999999999986,15,778.0,51.86666666666667
390.0,-0.9400000000000004,20,872.0,43.6
395.0,-0.41999999999999993,17,914.0,53.76470588235294
400.0,-0.1999999999999993,15,934.0,62.266666666666666
405.0,-0.6600000000000001,15,1000.0,66.66666666666667
410.0,-0.9299999999999997,21,1093.0,52.04761904761905
415.0,0.41999999999999993,16,1051.0,65.6875
420.0,1.5299999999999994,12,898.0,74.83333333333333
425.0,0.4400000000000013,15,854.0,56.93333333333333
430.0,-0.620000000000001,14,916.0,65.42857142857143
435.0,-0.7200000000000006,16,988.0,61.75
440.0,-0.7999999999999989,16,1068.0,66.75
445.0,-0.8399999999999999,18,1152.0,64.0
450.0,-1.0899999999999999,24,1261.0,52.541666666666664
455.0,-1.25,26,1386.0,53.30769230769231
460.0,-1.3000000000000007,26,1516.0,58.30769230769231
465.0,0.0,22,1516.0,68.9090909090909
470.0,1.3000000000000007,13,1386.0,106.61538461538461
475.0,0.7199999999999989,11,1314.0,119.45454545454545
