step_time,reward,total_stopped,total_wait_time,average_wait_time
5.0,0.0,0,0.0,0.0
10.0,0.0,0,0.0,0.0
15.0,-0.08,4,8.0,2.0
20.0,-0.31,7,39.0,5.571428571428571
25.0,-0.37,9,76.0,8.444444444444445
30.0,-0.52,11,128.0,11.636363636363637
35.0,-0.5700000000000001,12,185.0,15.416666666666666
40.0,-0.6999999999999997,15,255.0,17.0
45.0,-0.16000000000000014,11,271.0,24.636363636363637
50.0,0.25,11,246.0,22.363636363636363
55.0,0.20999999999999996,10,225.0,22.5
60.0,0.3799999999999999,10,187.0,18.7
65.0,-0.3500000000000001,11,222.0,20.181818181818183
70.0,-0.5999999999999996,12,282.0,23.5
75.0,-0.6300000000000003,14,345.0,24.642857142857142
80.0,-0.7000000000000002,14,415.0,29.642857142857142
85.0,-0.7399999999999993,16,489.0,30.5625
90.0,-0.9800000000000004,22,587.0,26.681818181818183
95.0,-1.12,24,699.0,29.125
100.0,-1.1999999999999993,24,819.0,34.125
105.0,-1.2200000000000006,25,941.0,37.64
110.0,-1.3000000000000007,26,1071.0,41.19230769230769
115.0,-1.299999999999999,26,1201.0,46.19230769230769
120.0,-1.4299999999999997,30,1344.0,44.8
125.0,-1.5999999999999996,33,1504.0,45.57575757575758
130.0,-1.6999999999999993,34,1674.0,49.23529411764706
135.0,0.03999999999999915,29,1670.0,57.58620689655172
140.0,1.3099999999999987,24,1539.0,64.125
145.0,0.16999999999999993,26,1522.0,58.53846153846154
150.0,-1.2200000000000006,28,1644.0,58.714285714285715
155.0,-1.4599999999999973,30,1790.0,59.666666666666664
160.0,-1.620000000000001,34,1952.0,57.411764705882355
165.0,-1.7600000000000016,36,2128.0,59.111111111111114
170.0,-1.8200000000000003,37,2310.0,62.432432432432435
175.0,-1.3200000000000003,34,2442.0,71.82352941176471
180.0,-1.2899999999999991,34,2571.0,75.61764705882354
185.0,1.0199999999999996,30,2469.0,82.3
190.0,3.700000000000003,20,2099.0,104.95
195.0,5.279999999999998,16,1571.0,98.1875
200.0,2.450000000000001,14,1326.0,94.71428571428571
205.0,2.8499999999999996,12,1041.0,86.75
210.0,3.3200000000000003,11,709.0,64.45454545454545
215.0,2.8099999999999996,16,428.0,26.75
220.0,-0.9899999999999993,23,527.0,22.91304347826087
225.0,-0.4800000000000004,18,575.0,31.944444444444443
230.0,-0.5700000000000003,22,632.0,28.727272727272727
235.0,0.14000000000000057,20,618.0,30.9
240.0,1.3099999999999996,12,487.0,40.583333333333336
245.0,0.96,7,391.0,55.857142857142854
250.0,0.79,11,312.0,28.363636363636363
255.0,-0.46999999999999975,19,359.0,18.894736842105264
260.0,-0.9900000000000002,21,458.0,21.80952380952381
265.0,-1.0499999999999998,21,563.0,26.80952380952381
270.0,-1.1799999999999997,25,681.0,27.24
275.0,-1.2500000000000009,25,806.0,32.24
280.0,-1.4000000000000004,29,946.0,32.62068965517241
285.0,-1.4499999999999993,29,1091.0,37.62068965517241
290.0,-1.5700000000000003,33,1248.0,37.81818181818182
295.0,-1.6500000000000004,33,1413.0,42.81818181818182
300.0,-0.5399999999999991,32,1467.0,45.84375
305.0,0.10999999999999943,30,1456.0,48.53333333333333
310.0,0.5700000000000003,30,1399.0,46.63333333333333
315.0,2.0199999999999996,25,1197.0,47.88
320.0,0.7800000000000011,14,1119.0,79.92857142857143
325.0,-0.5400000000000009,21,1173.0,55.857142857142854
330.0,-1.299999999999999,29,1303.0,44.93103448275862
335.0,-1.6000000000000014,34,1463.0,43.029411764705884
340.0,-1.9900000000000002,44,1662.0,37.77272727272727
345.0,-2.1999999999999993,44,1882.0,42.77272727272727
350.0,-2.3299999999999983,48,2115.0,44.0625
355.0,-2.400000000000002,48,2355.0,49.0625
360.0,-2.5,52,2605.0,50.09615384615385
365.0,-2.599999999999998,52,2865.0,55.09615384615385
370.0,-2.6799999999999997,55,3133.0,56.96363636363636
375.0,-2.8500000000000014,59,3418.0,57.932203389830505
380.0,-3.0600000000000023,62,3724.0,60.064516129032256
385.0,-3.1799999999999997,65,4042.0,62.184615384615384
390.0,-1.2199999999999989,60,4164.0,69.4
395.0,0.5900000000000034,53,4105.0,77.45283018867924
400.0,0.6400000000000006,45,4041.0,89.8
405.0,3.5,42,3691.0,87.88095238095238
410.0,5.369999999999997,46,3154.0,68.56521739130434
415.0,-0.22000000000000242,33,3176.0,96.24242424242425
420.0,1.2600000000000016,27,3050.0,112.96296296296296
425.0,1.0599999999999987,30,2944.0,98.13333333333334
430.0,0.9500000000000028,32,2849.0,89.03125
435.0,2.6799999999999997,34,2581.0,75.91176470588235
440.0,-0.9700000000000024,26,2678.0,103.0
445.0,-0.6400000000000006,28,2742.0,97.92857142857143
450.0,0.5400000000000027,33,2688.0,81.45454545454545
455.0,3.039999999999999,29,2384.0,82.20689655172414
460.0,-1.2100000000000009,28,2505.0,89.46428571428571
465.0,-1.3000000000000007,29,2635.0,90.86206896551724
470.0,-1.6600000000000001,35,2801.0,80.02857142857142
