step_time,reward,total_stopped,total_wait_time,average_wait_time
5.0,0.0,0,0.0,0.0
10.0,0.0,0,0.0,0.0
15.0,-0.03,3,3.0,1.0
20.0,-0.41000000000000003,9,44.0,4.888888888888889
25.0,-0.23000000000000004,6,67.0,11.166666666666666
30.0,-0.31999999999999995,8,99.0,12.375
35.0,0.030000000000000027,5,96.0,19.2
40.0,-0.15000000000000013,6,111.0,18.5
45.0,0.3600000000000001,2,75.0,37.5
50.0,0.34,4,41.0,10.25
55.0,0.10999999999999999,4,30.0,7.5
60.0,-0.06,6,36.0,6.0
65.0,0.03999999999999998,2,32.0,16.0
70.0,-0.10999999999999999,4,43.0,10.75
75.0,-0.22000000000000003,5,65.0,13.0
80.0,-0.35,7,100.0,14.285714285714286
85.0,0.06999999999999995,4,93.0,23.25
90.0,-0.2699999999999999,11,120.0,10.909090909090908
95.0,-0.22999999999999998,8,143.0,17.875
100.0,-0.3400000000000001,10,177.0,17.7
105.0,0.6000000000000001,4,117.0,29.25
110.0,0.3799999999999999,6,79.0,13.166666666666666
115.0,0.0,4,79.0,19.75
120.0,-0.05999999999999994,4,85.0,21.25
125.0,-0.030000000000000027,5,88.0,17.6
130.0,-0.2799999999999999,7,116.0,16.571428571428573
135.0,0.57,7,59.0,8.428571428571429
140.0,-0.4,9,99.0,11.0
145.0,-0.10000000000000009,6,109.0,18.166666666666668
150.0,-0.22999999999999998,7,132.0,18.857142857142858
155.0,-0.030000000000000027,4,135.0,33.75
160.0,-0.2799999999999998,11,163.0,14.818181818181818
165.0,0.30999999999999983,6,132.0,22.0
170.0,0.78,6,54.0,9.0
175.0,-0.020000000000000018,4,56.0,14.0
180.0,-0.12,4,68.0,17.0
185.0,0.28,4,40.0,10.0
190.0,-0.22999999999999998,6,63.0,10.5
195.0,0.22999999999999998,3,40.0,13.333333333333334
200.0,-0.04999999999999999,8,45.0,5.625
205.0,-0.02999999999999997,4,48.0,12.0
210.0,-0.21999999999999997,6,70.0,11.666666666666666
215.0,-0.10000000000000009,4,80.0,20.0
220.0,-0.19999999999999996,4,100.0,25.0
225.0,0.37,2,63.0,31.5
230.0,0.42000000000000004,4,21.0,5.25
235.0,-0.03,4,24.0,6.0
240.0,-0.13,4,37.0,9.25
245.0,0.07,4,30.0,7.5
250.0,-0.2,4,50.0,12.5
255.0,0.24,1,26.0,26.0
260.0,0.11000000000000001,2,15.0,7.5
265.0,0.15,0,0.0,0.0
270.0,-0.14,5,14.0,2.8
275.0,-0.15999999999999998,4,30.0,7.5
280.0,-0.24000000000000005,5,54.0,10.8
285.0,0.10000000000000003,3,44.0,14.666666666666666
290.0,0.13,4,31.0,7.75
295.0,0.09,2,22.0,11.0
300.0,0.07,2,15.0,7.5
305.0,-0.010000000000000009,6,16.0,2.6666666666666665
310.0,-0.33999999999999997,7,50.0,7.142857142857143
315.0,-0.12,7,62.0,8.857142857142858
320.0,-0.35,7,97.0,13.857142857142858
325.0,-0.030000000000000027,4,100.0,25.0
330.0,-0.1499999999999999,6,115.0,19.166666666666668
335.0,0.3999999999999999,2,75.0,37.5
340.0,0.42,4,33.0,8.25
345.0,0.12000000000000002,4,21.0,5.25
350.0,-0.09,4,30.0,7.5
355.0,0.03999999999999998,2,26.0,13.0
360.0,-0.09999999999999998,2,36.0,18.0
365.0,-0.16000000000000003,4,52.0,13.0
370.0,-0.040000000000000036,2,56.0,28.0
375.0,-0.1499999999999999,5,71.0,14.2
380.0,0.36,4,35.0,8.75
385.0,-0.030000000000000027,5,38.0,7.6
390.0,-0.08000000000000002,4,46.0,11.5
395.0,-0.12999999999999995,4,59.0,14.75
400.0,0.26999999999999996,4,32.0,8.0
405.0,-0.23000000000000004,6,55.0,9.166666666666666
410.0,0.22000000000000003,2,33.0,16.5
415.0,-0.010000000000000009,7,34.0,4.857142857142857
420.0,-0.02999999999999997,4,37.0,9.25
425.0,-0.17000000000000004,6,54.0,9.0
430.0,-0.1499999999999999,4,69.0,17.25
435.0,-0.20000000000000007,4,89.0,22.25
440.0,0.31000000000000005,2,58.0,29.0
445.0,0.37999999999999995,2,20.0,10.0
450.0,0.03,4,17.0,4.25
455.0,-0.16,4,33.0,8.25
460.0,-0.02999999999999997,4,36.0,9.0
465.0,-0.20000000000000007,4,56.0,14.0
470.0,0.2700000000000001,2,29.0,14.5
475.0,0.12999999999999998,2,16.0,8.0
480.0,0.13,0,3.0,0.0
485.0,-0.15,6,18.0,3.0
490.0,-0.16000000000000003,4,34.0,8.5
495.0,-0.2,4,54.0,13.5
500.0,0.2,2,34.0,17.0
505.0,0.19000000000000003,3,15.0,5.0
510.0,0.03,2,12.0,6.0
515.0,-0.1,2,22.0,11.0
520.0,0.13,5,9.0,1.8
525.0,-0.37,8,46.0,5.75
530.0,-0.22000000000000003,9,68.0,7.555555555555555
535.0,-0.4999999999999999,10,118.0,11.8
540.0,-0.07000000000000006,6,125.0,20.833333333333332
545.0,-0.1399999999999999,8,139.0,17.375
