step_time,reward,total_stopped,total_wait_time,average_wait_time
5.0,0.0,0,0.0,0.0
10.0,0.0,0,0.0,0.0
15.0,-0.07,5,7.0,1.4
20.0,-0.38,8,45.0,5.625
25.0,-0.41,9,86.0,9.555555555555555
30.0,-0.58,12,144.0,12.0
35.0,-0.18000000000000016,8,162.0,20.25
40.0,0.18000000000000016,8,144.0,18.0
45.0,0.34999999999999987,3,109.0,36.333333333333336
50.0,0.27000000000000013,4,82.0,20.5
55.0,-0.22000000000000008,4,104.0,26.0
60.0,-0.27,6,131.0,21.833333333333332
65.0,0.6200000000000001,8,69.0,8.625
70.0,-0.40000000000000013,8,109.0,13.625
75.0,-0.43999999999999995,11,153.0,13.909090909090908
80.0,-0.5900000000000001,12,212.0,17.666666666666668
85.0,-0.6099999999999999,13,273.0,21.0
90.0,-0.7999999999999998,17,353.0,20.764705882352942
95.0,-0.8500000000000001,17,438.0,25.764705882352942
100.0,0.16000000000000014,15,422.0,28.133333333333333
105.0,1.0199999999999996,9,320.0,35.55555555555556
110.0,0.4900000000000002,11,271.0,24.636363636363637
115.0,0.56,7,215.0,30.714285714285715
120.0,1.0699999999999998,5,108.0,21.6
125.0,0.21000000000000008,9,87.0,9.666666666666666
130.0,-0.4700000000000001,11,134.0,12.181818181818182
135.0,-0.5799999999999998,13,192.0,14.76923076923077
140.0,-0.73,15,265.0,17.666666666666668
145.0,-0.52,13,317.0,24.384615384615383
150.0,-0.7400000000000002,15,391.0,26.066666666666666
155.0,0.15000000000000036,9,376.0,41.77777777777778
160.0,0.7699999999999996,11,299.0,27.181818181818183
165.0,-0.03999999999999959,13,303.0,23.307692307692307
170.0,-0.4700000000000002,13,350.0,26.923076923076923
175.0,-0.6500000000000004,13,415.0,31.923076923076923
180.0,-0.6999999999999993,15,485.0,32.333333333333336
185.0,-0.39000000000000057,11,524.0,47.63636363636363
190.0,-0.4399999999999995,11,568.0,51.63636363636363
195.0,-0.6699999999999999,16,635.0,39.6875
200.0,-0.7400000000000002,15,709.0,47.266666666666666
205.0,-0.7800000000000002,16,787.0,49.1875
210.0,1.3399999999999999,11,653.0,59.36363636363637
215.0,2.72,5,381.0,76.2
220.0,1.86,8,195.0,24.375
225.0,-0.2500000000000002,9,220.0,24.444444444444443
230.0,0.9800000000000002,10,122.0,12.2
235.0,-0.7,15,192.0,12.8
240.0,-0.040000000000000036,11,196.0,17.818181818181817
245.0,0.29000000000000004,10,167.0,16.7
250.0,0.08999999999999986,8,158.0,19.75
255.0,0.1100000000000001,9,147.0,16.333333333333332
260.0,0.1299999999999999,7,134.0,19.142857142857142
265.0,0.1200000000000001,8,122.0,15.25
270.0,-0.5,11,172.0,15.636363636363637
275.0,-0.6199999999999999,13,234.0,18.0
280.0,-0.31000000000000005,10,265.0,26.5
285.0,-0.41999999999999993,12,307.0,25.583333333333332
290.0,-0.4200000000000004,14,349.0,24.928571428571427
295.0,-0.75,15,424.0,28.266666666666666
300.0,0.5100000000000002,10,373.0,37.3
305.0,1.76,8,197.0,24.625
310.0,0.3699999999999999,7,160.0,22.857142857142858
315.0,-0.34999999999999987,13,195.0,15.0
320.0,-0.6900000000000002,14,264.0,18.857142857142858
325.0,0.10000000000000009,11,254.0,23.09090909090909
330.0,0.6100000000000001,7,193.0,27.571428571428573
335.0,0.06999999999999984,9,186.0,20.666666666666668
340.0,-0.6300000000000001,16,249.0,15.5625
345.0,-0.96,20,345.0,17.25
350.0,-0.009999999999999787,16,346.0,21.625
355.0,0.3500000000000001,16,311.0,19.4375
360.0,-0.8700000000000001,19,398.0,20.94736842105263
365.0,-1.0900000000000003,22,507.0,23.045454545454547
370.0,-0.6399999999999997,20,571.0,28.55
375.0,-1.2000000000000002,26,691.0,26.576923076923077
380.0,-0.08000000000000007,20,699.0,34.95
385.0,0.9900000000000002,14,600.0,42.857142857142854
390.0,-0.34999999999999964,15,635.0,42.333333333333336
395.0,-0.9500000000000002,22,730.0,33.18181818181818
400.0,0.22999999999999954,21,707.0,33.666666666666664
405.0,1.38,15,569.0,37.93333333333333
410.0,-0.08999999999999986,17,578.0,34.0
415.0,-1.12,28,690.0,24.642857142857142
420.0,-0.09999999999999964,24,700.0,29.166666666666668
425.0,1.2999999999999998,17,570.0,33.529411764705884
430.0,-0.8499999999999996,19,655.0,34.473684210526315
435.0,-1.1100000000000003,25,766.0,30.64
440.0,0.040000000000000036,24,762.0,31.75
445.0,1.08,18,654.0,36.333333333333336
450.0,-0.7400000000000002,26,728.0,28.0
455.0,-1.4699999999999998,32,875.0,27.34375
460.0,-0.6999999999999993,29,945.0,32.58620689655172
465.0,-0.22000000000000064,29,967.0,33.3448275862069
470.0,-1.4299999999999997,32,1110.0,34.6875
475.0,-1.67,34,1277.0,37.55882352941177
480.0,-0.4299999999999997,29,1320.0,45.51724137931034
485.0,0.5699999999999985,27,1263.0,46.77777777777778
490.0,0.2900000000000009,27,1234.0,45.7037037037037
