step_time,reward,total_stopped,total_wait_time,average_wait_time
5.0,0.0,0,0.0,0.0
10.0,0.0,0,0.0,0.0
15.0,-0.02,2,2.0,1.0
20.0,-0.21000000000000002,4,23.0,5.75
25.0,-0.21,7,44.0,6.285714285714286
30.0,-0.07,4,51.0,12.75
35.0,-0.13,4,64.0,16.0
40.0,0.17000000000000004,5,47.0,9.4
45.0,-0.29000000000000004,7,76.0,10.857142857142858
50.0,0.22999999999999998,3,53.0,17.666666666666668
55.0,0.030000000000000027,7,50.0,7.142857142857143
60.0,-0.040000000000000036,6,54.0,9.0
65.0,-0.22999999999999998,7,77.0,11.0
70.0,0.050000000000000044,4,72.0,18.0
75.0,0.13,6,59.0,9.833333333333334
80.0,0.12,2,47.0,23.5
85.0,0.23999999999999996,2,23.0,11.5
90.0,-0.01999999999999999,7,25.0,3.5714285714285716
95.0,-0.32999999999999996,7,58.0,8.285714285714286
100.0,-0.09000000000000008,5,67.0,13.4
105.0,-0.04999999999999993,5,72.0,14.4
110.0,0.15999999999999992,5,56.0,11.2
115.0,-0.35,7,91.0,13.0
120.0,0.21000000000000008,3,70.0,23.333333333333332
125.0,0.26999999999999996,7,43.0,6.142857142857143
130.0,0.02999999999999997,6,40.0,6.666666666666667
135.0,-0.16000000000000003,6,56.0,9.333333333333334
140.0,0.040000000000000036,3,52.0,17.333333333333332
145.0,0.06,4,46.0,11.5
150.0,0.11000000000000004,2,35.0,17.5
155.0,0.14999999999999997,2,20.0,10.0
160.0,0.08000000000000002,4,12.0,3.0
165.0,-0.33,7,45.0,6.428571428571429
170.0,-0.08000000000000002,6,53.0,8.833333333333334
175.0,-0.18999999999999995,7,72.0,10.285714285714286
180.0,0.030000000000000027,7,69.0,9.857142857142858
185.0,-0.41000000000000014,9,110.0,12.222222222222221
190.0,0.06000000000000005,5,104.0,20.8
195.0,0.15000000000000002,8,89.0,11.125
200.0,0.13,5,76.0,15.2
205.0,0.14,7,62.0,8.857142857142858
210.0,-0.010000000000000009,5,63.0,12.6
215.0,0.010000000000000009,5,62.0,12.4
220.0,0.21999999999999997,2,40.0,20.0
225.0,0.28,2,12.0,6.0
230.0,0.09,2,3.0,1.5
235.0,-0.35,9,38.0,4.222222222222222
240.0,-0.21999999999999997,6,60.0,10.0
245.0,-0.27,9,87.0,9.666666666666666
250.0,-0.08999999999999997,8,96.0,12.0
255.0,-0.48,10,144.0,14.4
260.0,0.09999999999999987,7,134.0,19.142857142857142
265.0,0.6400000000000001,5,70.0,14.0
270.0,0.16999999999999993,4,53.0,13.25
275.0,0.06000000000000005,7,47.0,6.714285714285714
280.0,-0.050000000000000044,4,52.0,13.0
285.0,-0.07999999999999996,6,60.0,10.0
290.0,0.14999999999999997,2,45.0,22.5
295.0,0.16999999999999998,3,28.0,9.333333333333334
300.0,0.19000000000000003,0,9.0,0.0
305.0,-0.020000000000000004,7,11.0,1.5714285714285714
310.0,-0.2,4,31.0,7.75
315.0,-0.22000000000000003,8,53.0,6.625
320.0,-0.06999999999999995,6,60.0,10.0
325.0,-0.37,8,97.0,12.125
330.0,0.07999999999999996,4,89.0,22.25
335.0,0.28,4,61.0,15.25
340.0,0.25,3,36.0,12.0
345.0,0.019999999999999962,8,34.0,4.25
350.0,-0.18,5,52.0,10.4
355.0,-0.21999999999999997,8,74.0,9.25
360.0,0.10999999999999999,2,63.0,31.5
365.0,0.22999999999999998,4,40.0,10.0
370.0,0.21000000000000002,1,19.0,19.0
375.0,0.07,3,12.0,4.0
380.0,-0.26,5,38.0,7.6
385.0,-0.24,5,62.0,12.4
390.0,-0.08999999999999997,7,71.0,10.142857142857142
395.0,-0.3800000000000001,8,109.0,13.625
400.0,0.14000000000000012,5,95.0,19.0
405.0,0.38,4,57.0,14.25
410.0,0.21999999999999997,3,35.0,11.666666666666666
415.0,-0.09000000000000002,7,44.0,6.285714285714286
420.0,-0.19,5,63.0,12.6
425.0,-0.16000000000000003,8,79.0,9.875
430.0,0.10999999999999999,3,68.0,22.666666666666668
435.0,0.45000000000000007,2,23.0,11.5
440.0,0.14,2,9.0,4.5
445.0,-0.04000000000000001,2,13.0,6.5
450.0,-0.27,6,40.0,6.666666666666667
455.0,-0.29999999999999993,6,70.0,11.666666666666666
460.0,-0.15000000000000002,8,85.0,10.625
465.0,-0.42000000000000004,9,127.0,14.11111111111111
470.0,0.15999999999999992,6,111.0,18.5
475.0,0.5200000000000001,4,59.0,14.75
480.0,0.3,3,29.0,9.666666666666666
485.0,-0.07,7,36.0,5.142857142857143
490.0,-0.18000000000000005,5,54.0,10.8
495.0,-0.15999999999999992,5,70.0,14.0
500.0,0.16999999999999993,3,53.0,17.666666666666668
505.0,0.34,2,19.0,9.5
510.0,-0.15000000000000002,4,34.0,8.5
515.0,0.19000000000000003,0,15.0,0.0
520.0,0.03,7,12.0,1.7142857142857142
525.0,-0.21000000000000002,4,33.0,8.25
530.0,-0.14999999999999997,5,48.0,9.6
