step_time,reward,total_stopped,total_wait_time,average_wait_time
5.0,0.0,0,0.0,0.0
10.0,0.0,0,0.0,0.0
15.0,-0.07,6,7.0,1.1666666666666667
20.0,-0.27,6,34.0,5.666666666666667
25.0,-0.32,7,66.0,9.428571428571429
30.0,-0.2799999999999999,6,94.0,15.666666666666666
35.0,-0.30000000000000004,6,124.0,20.666666666666668
40.0,0.25,3,99.0,33.0
45.0,0.26,5,73.0,14.6
50.0,0.39999999999999997,6,33.0,5.5
55.0,-0.48000000000000004,10,81.0,8.1
60.0,-0.1399999999999999,8,95.0,11.875
65.0,-0.22999999999999998,8,118.0,14.75
70.0,-0.48,10,166.0,16.6
75.0,-0.5000000000000002,10,216.0,21.6
80.0,0.06000000000000005,8,210.0,26.25
85.0,0.14000000000000012,8,196.0,24.5
90.0,0.27,9,169.0,18.77777777777778
95.0,0.83,5,86.0,17.2
100.0,0.09999999999999998,7,76.0,10.857142857142858
105.0,0.08999999999999997,3,67.0,22.333333333333332
110.0,-0.08999999999999997,5,76.0,15.2
115.0,-0.08999999999999997,3,85.0,28.333333333333332
120.0,-0.15000000000000002,3,100.0,33.333333333333336
125.0,-0.31000000000000005,9,131.0,14.555555555555555
130.0,-0.31000000000000005,7,162.0,23.142857142857142
135.0,-0.34999999999999987,7,197.0,28.142857142857142
140.0,-0.34999999999999987,7,232.0,33.142857142857146
145.0,-0.3500000000000001,7,267.0,38.142857142857146
150.0,0.8499999999999999,7,182.0,26.0
155.0,-0.34999999999999987,7,217.0,31.0
160.0,-0.1499999999999999,9,232.0,25.77777777777778
165.0,-0.54,11,286.0,26.0
170.0,0.7999999999999998,6,206.0,34.333333333333336
175.0,1.1800000000000002,6,88.0,14.666666666666666
180.0,-0.030000000000000027,7,91.0,13.0
185.0,-0.4,8,131.0,16.375
190.0,-0.15999999999999992,8,147.0,18.375
195.0,-0.20999999999999996,9,168.0,18.666666666666668
200.0,-0.42999999999999994,10,211.0,21.1
205.0,-0.5,10,261.0,26.1
210.0,-0.5900000000000003,12,320.0,26.666666666666668
215.0,-0.5999999999999996,12,380.0,31.666666666666668
220.0,0.5999999999999996,8,320.0,40.0
225.0,1.61,1,159.0,159.0
230.0,-0.15999999999999992,8,175.0,21.875
235.0,-0.71,17,246.0,14.470588235294118
240.0,-0.6000000000000001,15,306.0,20.4
245.0,-0.6699999999999999,17,373.0,21.941176470588236
250.0,-0.8800000000000003,18,461.0,25.61111111111111
255.0,0.25,15,436.0,29.066666666666666
260.0,1.2100000000000004,7,315.0,45.0
265.0,1.0099999999999998,9,214.0,23.77777777777778
270.0,-0.6299999999999999,14,277.0,19.785714285714285
275.0,-0.8999999999999999,21,367.0,17.476190476190474
280.0,-0.5800000000000001,15,425.0,28.333333333333332
285.0,-0.41999999999999993,15,467.0,31.133333333333333
290.0,0.5099999999999998,12,416.0,34.666666666666664
295.0,1.4700000000000002,7,269.0,38.42857142857143
300.0,-0.43999999999999995,11,313.0,28.454545454545453
305.0,-0.9199999999999999,22,405.0,18.40909090909091
310.0,-0.6500000000000004,17,470.0,27.647058823529413
315.0,-0.6099999999999994,19,531.0,27.94736842105263
320.0,0.15999999999999925,14,515.0,36.785714285714285
325.0,0.7300000000000004,15,442.0,29.466666666666665
330.0,-0.4500000000000002,14,487.0,34.785714285714285
335.0,-0.6200000000000001,14,549.0,39.214285714285715
340.0,0.71,12,478.0,39.833333333333336
345.0,1.8000000000000003,6,298.0,49.666666666666664
350.0,1.64,7,134.0,19.142857142857142
355.0,-0.43999999999999995,11,178.0,16.181818181818183
360.0,-0.6500000000000001,15,243.0,16.2
365.0,-0.8199999999999998,18,325.0,18.055555555555557
370.0,0.10999999999999988,13,314.0,24.153846153846153
375.0,0.10000000000000009,18,304.0,16.88888888888889
380.0,-0.22999999999999998,14,327.0,23.357142857142858
385.0,0.16000000000000014,14,311.0,22.214285714285715
390.0,-0.6200000000000001,15,373.0,24.866666666666667
395.0,-0.7500000000000004,15,448.0,29.866666666666667
400.0,-0.6099999999999994,15,509.0,33.93333333333333
405.0,-0.5800000000000001,16,567.0,35.4375
410.0,0.54,15,513.0,34.2
415.0,1.5699999999999998,10,356.0,35.6
420.0,0.6400000000000001,7,292.0,41.714285714285715
425.0,-0.45999999999999996,15,338.0,22.533333333333335
430.0,0.29000000000000004,15,309.0,20.6
435.0,-0.8200000000000003,18,391.0,21.72222222222222
440.0,-0.20000000000000018,13,411.0,31.615384615384617
445.0,0.2200000000000002,13,389.0,29.923076923076923
450.0,0.5100000000000002,14,338.0,24.142857142857142
455.0,1.23,10,215.0,21.5
460.0,0.2999999999999998,11,185.0,16.818181818181817
465.0,-0.6599999999999997,16,251.0,15.6875
470.0,-0.9500000000000002,20,346.0,17.3
475.0,-0.41000000000000014,17,387.0,22.764705882352942
480.0,-0.41999999999999993,18,429.0,23.833333333333332
485.0,-0.15000000000000036,15,444.0,29.6
490.0,0.6800000000000006,12,376.0,31.333333333333332
